"address.changes";"address.language";"address.lang.changes";"current.profession";"profession.changes";"gender";"num.gender.corrections";"name.changes";"current.nationality";"nationality.changes";"phone.changes";"cust.age";"credit.card.owner";"mean.num.atm.withdr";"mean.num.check.cash.withdr";"mean.num.check.cash.deposits";"mean.num.reg.pmnt.init.by.cust";"mean.num.salary.deposits";"mean.num.transfers";"mean.amnt.pmnts.init.by.cust";"mean.num.security.pur.ord";"mean.num.security.sales.ord";"mean.amnt.atm.withdr";"mean.check.cash.withdr";"mean.cash.deposits";"mean.amnt.reg.pmnt.init.by.cust";"mean.check.credits";"mean.salary.deposits";"mean.check.debits";"mean.amnt.transfers";"mean.num.pmnts.init.by.cust";"mean.amnt.security.pur.ord";"mean.amnt.security.sales.ord";"mean.num.saving.cash.withdr";"mean.num.saving.cash.deposits";"mean.amnt.saving.cash.withdr";"mean.amnt.saving.cash.deposits";"mean.saving.balance";"stdev.num.atm.withdr";"stdev.num.check.cash.withdr";"stdev.num.check.cash.deposits";"stdev.num.reg.pmnt.init.by.cust";"stdev.num.salary.deposits";"stdev.num.transfers";"stdev.amnt.pmnts.init.by.cust";"stdev.num.security.pur.ord";"stdev.num.security.sales.ord";"stdev.amnt.atm.withdr";"stdev.check.cash.withdr";"stdev.cash.deposits";"stdev.amnt.reg.pmnt.init.by.cust";"stdev.check.credits";"stdev.salary.deposits";"stdev.check.debits";"stdev.amnt.transfers";"stdev.num.pmnts.init.by.cust";"stdev.amnt.security.pur.ord";"stdev.amnt.security.sales.ord";"stdev.num.saving.cash.withdr";"stdev.num.saving.cash.deposits";"stdev.amnt.saving.cash.withdr";"stdev.amnt.saving.cash.deposits";"stdev.saving.balance";"cust.age.bin";"mean.salary.deposits.bin"
0;"GE";0;"teacher";0;"f";0;0;"GE";0;0;32.4166667;"Yes";5;1.33333333;0;1;1;0;0;0;0;2850;7175.2119;0;780;5728.26375;5728.2638;10805.2119;0;0;0;0;0;0.33333333;0;4966.666667;33405.0456;1;0.5773503;0;0;0;0;0;0;0;1559.6474;8249.833;0;0;1.69125;1.69125;9809.002;0;0;0;0;0;0.5773503;0;8602.51901;0;"2:[20.63,40.35)";"3:[4,985.24,7,477.86)"
0;"FR";0;"engineer";0;"f";0;0;"CH";0;0;25.5;"Yes";2.14285714;1;0;1;1;0;0;0;0;1428.57143;879.04193;0;780;6974.616;6974.616;4594.75622;0;0;0;0;0;0;0;0;11344.7356;1.069045;0;0;0;0;0;0;0;0;1030.71866;112.5367;0;0;2310.9177633;2310.9177633;657.4111;0;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"3:[4,985.24,7,477.86)"
0;"FR";0;"teacher";0;"f";0;0;"FR";0;0;33.9166667;"Yes";4;1.83333333;0;1;1;0;0;0;0;1400;2500.87407;0;525;5180.55244;5180.5524;5425.87407;0;0;0;0;0;0.83333333;0;1100;40665.8638;1.2649111;0.4082483;0;0;0;0;0;0;0;979.7959;797.1178;0;0;2.8476351;2.8476351;1089.194;0;0;0;0;0;0.4082483;0;777.17437;2129.47568;"2:[20.63,40.35)";"3:[4,985.24,7,477.86)"
0;"GE";0;"chemist";0;"f";0;0;"CH";0;0;84.5;"Yes";1.7;1;0.1;0;0;1;0;0;0;635;2963.74852;513.4299;0;4738.60139;0;4858.74852;4225.17145;0;0;0;0.1;0;513.4299;0;695595.3751;1.2516656;0;0.3162278;0;0;0;0;0;0;24.15229;16.45658;1623.608;0;1623.7963254;0;34.52236;3.1913039;0;0;0;0.3162278;0;1623.608;0;2706.01337;"5:[79.78,99.50]";"1:[0.00,2,492.62)"
0;"FR";0;"teacher";0;"m";0;0;"CH";0;0;33.75;"Yes";3.85714286;1;0;2;1;0;0;0;0;1328.57143;1641.44834;0;2338.88889;7304.85774;7304.8577;6430.33723;0;0;0;0;0;0;0;0;177033.9677;1.6761634;0;0;0;0;0;0;0;0;882.16455;126.6925;0;0;2420.2070769;2420.2070769;675.3169;0;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"3:[4,985.24,7,477.86)"
0;"GE";0;"lawyer";0;"f";0;0;"CH";0;0;80.6666667;"Yes";1.88888889;1.11111111;0;0;0;1;0.55555556;0;0;1988.88889;5393.22916;0;0;5801.68339;0;7517.16537;5801.683388;135.0473148;0;0;0;0.11111111;0;2244.444444;2574002.6021;1.6914819;0.3333333;0;0;0;0;0.5270463;0;0;22.04793;6736.166;0;0;4.0092264;0;6681.562;4.0092264;192.329311;0;0;0;0.3333333;0;6733.33333;8907.36275;"5:[79.78,99.50]";"1:[0.00,2,492.62)"
0;"IT";0;"chemist";0;"f";0;0;"CH";0;0;41.0833333;"Yes";4.36363636;1.63636364;0;1;1;0;0;0.09090909;0;1568.18182;3301.84476;0;450;7254.60372;7254.6037;6630.02658;0;0;105.45455;0;0;0.63636364;0;1818.181818;174514.4145;1.68954;0.504525;0;0;0;0;0;0.3015113;0;736.97786;2168.315;0;0;2204.7854456;2204.7854456;2175.901;0;0;349.7532;0;0;0.504525;0;2167.40314;7404.60545;"3:[40.35,60.07)";"3:[4,985.24,7,477.86)"
0;"GE";0;"engineer";0;"f";0;0;"CH";0;0;53;"Yes";1.83333333;1;0;0;1;0;0;0;0;533.33333;3242.40206;0;0;3356.43;3356.43;4317.40206;0;0;0;0;0;0;0;0;37780.3651;0.7527727;0;0;0;0;0;0;0;0;449.07312;31.15812;0;0;1.7286457;1.7286457;212.6239;0;0;0;0;0;0;0;0;0;"3:[40.35,60.07)";"2:[2,492.62,4,985.24)"
0;"IT";0;"engineer";0;"m";0;0;"CH";0;0;25.9166667;"Yes";2.14285714;1;0;1;1;0;0;0;0;900;536.33878;0;376.07143;5336.90667;5336.9067;2748.12449;0;0;0;0;0;0;0;0;6382.3451;1.069045;0;0;0;0;0;0;0;0;702.37692;236.3028;0;142.72539;3854.8677359;3854.8677359;1222.627;0;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"3:[4,985.24,7,477.86)"
0;"GE";0;"engineer";0;"f";0;0;"CH";0;0;51.8333333;"Yes";2.57142857;1;0;0;1;0;0;0;0;2071.42857;5156.85801;0;0;7642.008;7642.008;7228.28658;0;0;0;0;0;0;0;0;13826.4429;1.9023795;0;0;0;0;0;0;0;0;451.7163;403.4642;0;0;2531.6367328;2531.6367328;93.42632;0;0;0;0;0;0;0;0;0;"3:[40.35,60.07)";"4:[7,477.86,9,970.48)"
0;"GE";0;"engineer";0;"m";0;0;"CH";0;0;44.75;"Yes";2.2;1;0;1;1;0;0.6;0;0;1360;769.91241;0;675;5701.52;5701.52;4086.0212;0;61.1087844;0;0;0;0;0;0;434985.5107;0.83666;0;0;0;0;0;0.5477226;0;0;1336.22603;83.19928;0;0;2.550904;2.550904;705.018;0;67.624818;0;0;0;0;0;0;0;"3:[40.35,60.07)";"3:[4,985.24,7,477.86)"
0;"FR";0;"chemist";0;"m";0;0;"CH";0;0;63.25;"Yes";2.2;1;0;0;1;0;0;0;0;1460;4403.9312;0;0;8266.258;8266.258;7633.9312;0;0;0;0;0;0;0;0;532712.0696;1.0327956;0;0;0;0;0;0;0;0;1073.62315;144.3383;0;0;2378.3080299;2378.3080299;793.5963;0;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"4:[7,477.86,9,970.48)"
0;"GE";0;"lawyer";0;"f";0;0;"CH";0;0;72.4166667;"Yes";2;1.57142857;0;0;0;1;0;0;0;742.85714;6721.43985;0;0;7544.28675;0;8921.43985;7544.28675;0;0;0;0;0.57142857;0;2871.428571;843872.7305;1;0.5345225;0;0;0;0;0;0;0;18.89822;4476.473;0;0;4.2166939;0;4466.984;4.2166939;0;0;0;0;0.5345225;0;4463.07603;7501.42844;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"GE";0;"engineer";0;"f";0;0;"CH";0;0;71.75;"Yes";3;1;0;0;0;1;0;0;0;600;1669.45537;0;0;4172.9688;0;3519.45537;4172.9688;0;0;0;0;0;0;0;992067.927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"FR";0;"business";0;"f";0;0;"CH";0;0;46.25;"Yes";2.22222222;1.11111111;0;0;1;0;0;0;0;1000;3798.91461;0;0;4792.90292;4792.9029;5910.02572;0;0;0;0;0;0.11111111;0;1900;91320.1239;0.8333333;0.3333333;0;0;0;0;0;0;0;834.41596;5755.023;0;0;121.8415771;121.8415771;6146.504;0;0;0;0;0;0.3333333;0;5700;0;"3:[40.35,60.07)";"2:[2,492.62,4,985.24)"
0;"FR";0;"lawyer";0;"f";0;0;"CH";0;0;35.9166667;"Yes";2.33333333;2;0;1;1;0;1;0;0;1966.66667;5400.54496;0;675;7722.96525;7722.9653;9495.7413;0;286.8630105;0;0;0;1;0;4500;516724.2005;1.5275252;0;0;0;0;0;0;0;0;1890.9874;4679.618;0;0;2.25225;2.25225;5705.546;0;198.673521;0;0;0;0;0;4573.83865;1955.33458;"2:[20.63,40.35)";"4:[7,477.86,9,970.48)"
0;"FR";0;"business";0;"m";0;0;"CH";0;0;62.1666667;"Yes";1.875;1;0;0;1;0;0;0;0;862.5;3365.19046;0;0;5118.11932;5118.1193;5171.44046;0;0;0;0;0;0;0;0;10964.1284;0.834523;0;0;0;0;0;0;0;0;689.07288;27.2057;0;0;35.9159561;35.9159561;328.2318;0;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"3:[4,985.24,7,477.86)"
0;"IT";0;"lawyer";0;"f";0;0;"CH";0;0;55.4166667;"Yes";2.16666667;1.33333333;0;0;1;0;0;0;0;1225;4054.01254;0;0;5497.74225;5497.7423;5279.01254;0;0;0;0;0;0.33333333;0;466.666667;725789.3705;1.4719601;0.5163978;0;0;0;0;0;0;0;428.6607;1028.792;0;0;2.8090493;2.8090493;933.1504;0;0;0;0;0;0.5163978;0;960.55539;1402.85423;"3:[40.35,60.07)";"3:[4,985.24,7,477.86)"
0;"FR";0;"lawyer";0;"m";0;0;"CH";0;0;36;"Yes";2;2;0;1;1;0;0;0;0;1550;5094.01846;0;225;5723.2175;5723.2175;7394.01846;0;0;0;0;0;1;0;3850;693452.1815;0;0;0;0;0;0;0;0;0;1131.37085;1672.317;0;0;1.1796899;1.1796899;2061.225;0;0;0;0;0;0;0;1626.3456;1909.18831;"2:[20.63,40.35)";"3:[4,985.24,7,477.86)"
0;"IT";0;"teacher";0;"m";0;0;"CH";0;0;52.75;"Yes";2.28571429;1;0;0;1;0;0.28571429;0;0;1992.85714;2225.63857;0;0;5845.88616;5845.8862;6161.03424;0;78.2528122;0;0;0;0;0;0;269928.0938;1.1126973;0;0;0;0;0;0.48795;0;0;1790.58384;221.1155;0;0;1936.6093663;1936.6093663;1449.226;0;181.994997;0;0;0;0;0;0;0;"3:[40.35,60.07)";"3:[4,985.24,7,477.86)"
0;"IT";0;"no";0;"m";0;0;"CH";0;0;24.4166667;"Yes";1.54545455;1;0;0;0;1;0.18181818;0;0;150;241.62908;0;0;694.89234;0;710.3513;694.892344;18.722221;0;0;0;0;0;0;0;0.6875517;0;0;0;0;0;0.4045199;0;0;0;19.45749;0;0;0.7011552;0;42.95591;0.7011552;42.79579;0;0;0;0;0;0;0;"2:[20.63,40.35)";"1:[0.00,2,492.62)"
0;"GE";0;"lawyer";0;"f";0;0;"YU";0;0;29.6666667;"Yes";2.28571429;1.57142857;0;1;1;0;0;0;0;792.85714;1288.16472;0;337.5;4659.66716;4659.6672;3204.23615;0;0;0;0;0;0.57142857;0;828.571429;172873.4061;0.7559289;0.5345225;0;0;0;0;0;0;0;640.59124;1093.288;0;0;1543.8570349;1543.8570349;1094.154;0;0;0;0;0;0.5345225;0;1099.56701;2275.54284;"2:[20.63,40.35)";"2:[2,492.62,4,985.24)"
0;"GE";0;"business";0;"m";0;0;"YU";0;0;75.6666667;"Yes";1.8;1.2;0;0;0;1;0;0;0.2;850;3480.4682;0;0;6598.7;0;6000.4682;6134.7;0;0;464;0;0.2;0;1500;491572.6605;0.4472136;0.4472136;0;0;0;0;0;0;0.4472136;0;3348.115;0;0;1037.5355416;0;3365.013;0;0;0;1037.5355;0;0.4472136;0;3354.10197;4107.91918;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"IT";0;"engineer";0;"f";0;0;"CH";0;0;38.4166667;"Yes";1.71428571;1;0;1;1;0;0;0;0;914.28571;648.14544;0;262.5;3285.8892;3285.8892;1824.93115;0;0;0;0;0;0;0;0;241457.7976;0.9511897;0;0;0;0;0;0;0;0;376.0699;125.9213;0;0;1088.6318147;1088.6318147;335.1775;0;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"2:[2,492.62,4,985.24)"
0;"GE";0;"chemist";0;"m";0;0;"CH";0;0;52.4166667;"Yes";2;1;0;0;1;0;0.28571429;0;0;1321.42857;3567.02452;0;0;6517.38843;6517.3884;6228.75698;0;40.3038959;0;0;0;0;0;0;105926.0054;1.4142136;0;0;0;0;0;0.48795;0;0;1101.46007;132.9053;0;0;2159.0668397;2159.0668397;769.1409;0;77.645562;0;0;0;0;0;0;0;"3:[40.35,60.07)";"3:[4,985.24,7,477.86)"
0;"GE";0;"engineer";0;"m";0;0;"GE";0;0;84.8333333;"Yes";2.11111111;1;0.22222222;0;0;1;0.22222222;0;0;600;3762.8365;1192.1833;0;6012.59892;0;5565.58758;4820.4156;19.4177468;0;0;0.22222222;0;1192.1833;0;504997.306;1.3642255;0;0.4409586;0;0;0;0.4409586;0;0;0;14.76416;2366.3625;0;2365.9733423;0;56.623;3.2896217;39.893344;0;0;0.4409586;0;2366.3625;0;2315.01426;"5:[79.78,99.50]";"1:[0.00,2,492.62)"
0;"IT";0;"business";0;"m";0;0;"CH";0;0;53.25;"Yes";2.75;1;0;0;1;0;0.25;0;0;2125;2834.76164;0;0;4599.22571;4599.2257;6479.96901;0;7.7073748;0;0;0;0;0;0;240623.4401;1.2583057;0;0;0;0;0;0.5;0;0;2250;194.1442;0;0;5.2661641;5.2661641;1430.711;0;15.41475;0;0;0;0;0;0;0;"3:[40.35,60.07)";"2:[2,492.62,4,985.24)"
0;"IT";0;"engineer";0;"m";0;0;"CH";0;0;40.25;"Yes";5;1;0;2;1;0;0.25;0;0;1500;790.96396;0;2151.38889;3215.982;3215.982;5017.55109;0;12.6982439;0;0;0;0;0;0;266419.8683;0.8164966;0;0;0;0;0;0.5;0;0;667.0832;25.08014;0;0;1.1928789;1.1928789;306.9081;0;25.396488;0;0;0;0;0;0;0;"2:[20.63,40.35)";"2:[2,492.62,4,985.24)"
0;"GE";0;"teacher";0;"m";0;0;"CH";0;0;63.25;"Yes";2;1;0;0;1;0;0;0;0;3500;2048.61926;0;0;6355.7175;6355.7175;5548.61926;0;0;0;0;0;0;0;0;959040.0613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"3:[4,985.24,7,477.86)"
0;"FR";0;"lawyer";0;"f";0;0;"CH";0;0;47.4166667;"Yes";2.25;1.875;0;0;1;0;0;0;0.125;1750;4909.28236;0;0;7902.05298;7829.553;6659.28236;0;0;0;72.5;0;1;0;3685.375;984115.5726;0.8864053;0.3535534;0;0;0;0;0;0;0.3535534;898.4113;3790.203;0;0;5070.0616765;5114.9394144;3722.029;0;0;0;205.061;0;0;0;3584.12727;11313.21436;"3:[40.35,60.07)";"4:[7,477.86,9,970.48)"
0;"GE";0;"lawyer";0;"f";0;0;"YU";0;0;48.25;"Yes";3.55555556;2;0;0;1;0;0;0;0;1722.22222;10310.49329;0;0;10733.3226;10733.3226;13560.49329;0;0;0;0;0;1;0;6088.888889;433760.7497;1.1303883;0;0;0;0;0;0;0;0;987.77247;10446.91;0;0;3223.653285;3223.653285;10332.74;0;0;0;0;0;0;0;10486.23436;15791.38302;"3:[40.35,60.07)";"5:[9,970.48,12,463.10]"
0;"FR";0;"engineer";0;"f";0;0;"CH";0;0;32.6666667;"Yes";5;1;0;1;1;0;0;0;0;1250;1231.53146;0;225;3132.822;3132.822;2706.53146;0;0;0;0;0;0;0;0;103519.3617;2.8284271;0;0;0;0;0;0;0;0;565.68542;175.8576;0;0;0.6533667;0.6533667;389.8278;0;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"2:[2,492.62,4,985.24)"
0;"GE";0;"chemist";0;"m";0;0;"CH";0;0;70.5;"Yes";2;1;0;0;0;1;0;0;0;708.33333;3944.90597;0;0;5000.24525;0;6078.2393;5000.24525;0;0;0;0;0;0;0;427063.0893;1.5491933;0;0;0;0;0;0;0;0;20.41241;26.11017;0;0;2.4345094;0;49.95649;2.4345094;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"GE";0;"chemist";0;"m";0;0;"CH";0;0;30.75;"Yes";4.22222222;1.11111111;0;1;1;0;0;0;0;755.55556;1631.94772;0;262.5;3367.5642;3367.5642;3277.78106;0;0;0;0;0;0.11111111;0;566.666667;107123.0596;1.7873009;0.3333333;0;0;0;0;0;0;0;439.06466;1698.579;0;0;1011.4882583;1011.4882583;1675.876;0;0;0;0;0;0.3333333;0;1700;2687.93601;"2:[20.63,40.35)";"2:[2,492.62,4,985.24)"
0;"GE";0;"lawyer";0;"f";0;0;"YU";0;0;90.9166667;"Yes";2;1.125;0;0;0;1;0.5;0;0.125;1818.75;3805.32695;0;0;5456.73448;0;5785.00802;5384.234481;160.9310729;0;72.5;0;0.125;0;825;1967611.8594;0.7559289;0.3535534;0;0;0;0;0.5345225;0;0.3535534;25.87746;2332.235;0;0;206.4128503;0;2285.657;3.227365;355.661291;0;205.061;0;0.3535534;0;2333.45238;2333.45238;"5:[79.78,99.50]";"1:[0.00,2,492.62)"
0;"GE";0;"police";0;"m";0;0;"CH";0;0;37.5833333;"Yes";3.8;1;0.2;0;1;0;0;0;0;1440;3089.91306;1038.6276;0;5703.77157;4665.144;5589.91306;0;0;0;0;0.2;0;1038.6276;0;45587.931;1.0954451;0;0.4472136;0;0;0;0;0;0;1291.51074;100.5094;2322.4418;0;2323.1990545;2.1392808;800.3302;0;0;0;0;0.4472136;0;2322.4418;0;2844.39874;"2:[20.63,40.35)";"2:[2,492.62,4,985.24)"
0;"GE";0;"chemist";0;"m";0;0;"CH";0;0;69.3333333;"Yes";2.16666667;1;0;0;0;1;0;0;0;658.33333;3892.76913;0;0;4982.02705;0;5876.10246;4982.02705;0;0;0;0;0;0;0;214257.0367;0.7527727;0;0;0;0;0;0;0;0;20.41241;8.033179;0;0;2.4345094;0;44.84806;2.4345094;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"GE";0;"engineer";0;"f";0;0;"CH";0;0;55.9166667;"Yes";2.28571429;1;0;0;1;0;0;0;0;2071.42857;4480.57242;0;0;7745.496;7745.496;6552.00099;0;0;0;0;0;0;0;0;25802.5988;1.3801311;0;0;0;0;0;0;0;0;805.11756;302.5318;0;0;2565.8621455;2565.8621455;676.5263;0;0;0;0;0;0;0;0;0;"3:[40.35,60.07)";"4:[7,477.86,9,970.48)"
0;"GE";0;"no";0;"m";0;0;"CH";0;0;20.3333333;"Yes";2.16666667;1;0;0;0;1;0;0;0;150;291.33828;0;0;913.41594;0;783.00495;913.415937;0;0;0;0;0;0;0;9760.1072;0.7527727;0;0;0;0;0;0;0;0;0;9.333098;0;0;0.5273398;0;18.94888;0.5273398;0;0;0;0;0;0;0;0;"1:[0.92,20.63)";"1:[0.00,2,492.62)"
0;"FR";0;"lawyer";0;"f";0;0;"CH";0;0;82;"Yes";1.7;1.3;0;0;0;1;0;0;0;890;4822.70493;0;0;7455.19975;0;7462.70493;7455.199752;0;0;0;0;0.3;0;1490;1677149.8559;0.9486833;0.4830459;0;0;0;0;0;0;0;21.08185;3546.517;0;0;401.062921;0;3533.564;401.062921;0;0;0;0;0.4830459;0;3552.60468;7283.43631;"5:[79.78,99.50]";"1:[0.00,2,492.62)"
0;"EN";0;"teacher";0;"m";0;0;"YU";0;0;51.6666667;"Yes";2;1;0;0;1;0;0;0;0;3750;1597.84028;0;0;5508.57038;5508.5704;5347.84028;0;0;0;0;0;0;0;0;586628.0073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"3:[40.35,60.07)";"3:[4,985.24,7,477.86)"
0;"FR";0;"no";0;"f";0;0;"CH";0;0;18.4166667;"Yes";0.44444444;0.33333333;0;0;0;0.33333333;0;0;0;33.33333;77.66853;0;0;244.98602;0;111.00186;244.986019;0;0;0;0;0;0;0;0;0.7264832;0.5;0;0;0;0.5;0;0;0;50;117.3309;0;0;367.4790459;0;167.0833;367.4790459;0;0;0;0;0;0;0;0;"1:[0.92,20.63)";"1:[0.00,2,492.62)"
0;"IT";0;"engineer";0;"m";0;0;"CH";0;0;38;"Yes";4.71428571;1;0;2;1;0;0;0;0;1600;1737.59089;0;2338.88889;8101.57333;8101.5733;6876.47977;0;0;0;0;0;0;0;0;251970.2626;1.976047;0;0;0;0;0;0;0;0;953.50232;120.3119;0;0;2684.0993574;2684.0993574;736.5642;0;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"4:[7,477.86,9,970.48)"
0;"GE";0;"teacher";0;"m";0;0;"YU";0;0;35.6666667;"Yes";1;1;0;0;1;0;0;0;0;1825;1799.86136;0;0;5795.06812;5795.0681;4274.86136;0;0;0;0;0;0;0;0;402215.2333;0;0;0;0;0;0;0;0;0;1661.70094;115.8893;0;0;1.1958943;1.1958943;858.3514;0;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"3:[4,985.24,7,477.86)"
0;"FR";0;"teacher";0;"f";0;0;"CH";0;0;49.5;"Yes";4;1;0;0;1;0;0;0;0;2340.90909;4011.28172;0;0;7006.71037;7006.7104;6352.19081;0;0;0;0;0;0;0;0;62106.1318;2.236068;0;0;0;0;0;0;0;0;662.50214;252.5911;0;0;2129.3510454;2129.3510454;639.7691;0;0;0;0;0;0;0;0;0;"3:[40.35,60.07)";"3:[4,985.24,7,477.86)"
0;"GE";0;"lawyer";0;"f";0;0;"CH";0;0;32.75;"Yes";4;1;0;2;1;0;0.16666667;0;0;2150;2376.3938;0;2440.67304;9160.80165;9160.8017;7619.30747;0;18.9072978;0;0;0;0;0;0;292479.9249;1.6733201;0;0;0;0;0;0.4082483;0;0;1190.37809;498.3604;0;0;5.0562887;5.0562887;666.8464;0;46.313232;0;0;0;0;0;0;0;"2:[20.63,40.35)";"4:[7,477.86,9,970.48)"
0;"FR";0;"engineer";0;"f";0;0;"CH";0;0;25.1666667;"Yes";1.57142857;1;0;1;1;0;0;0;0;1700;5389.07484;0;780;6966.168;6966.168;7869.07484;0;0;0;0;0;0;0;0;3494.0627;0.7867958;0;0;0;0;0;0;0;0;615.08807;9919.936;0;0;2308.1238525;2308.1238525;9957.831;0;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"3:[4,985.24,7,477.86)"
0;"FR";0;"police";0;"m";0;0;"CH";0;0;30.3333333;"Yes";2.5;1;0;1;1;0;0;0;0;1725;1318.55731;0;450;6065.95;6065.95;4093.55731;0;0;0;0;0;0;0;0;127322.8437;2.1213203;0;0;0;0;0;0;0;0;1590.99026;57.51193;0;0;1.2756206;1.2756206;799.974;0;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"3:[4,985.24,7,477.86)"
0;"GE";0;"lawyer";0;"f";0;0;"CH";0;0;88.8333333;"Yes";1.33333333;1.66666667;0;0;0;1;0;0;0;1000;4524.01417;0;0;5949.5436;0;7474.01417;5949.5436;0;0;0;0;0.66666667;0;2400;2185434.0229;0.5773503;0.5773503;0;0;0;0;0;0;0;0;3345.791;0;0;1.4639625;0;3345.791;1.4639625;0;0;0;0;0.5773503;0;3328.6634;3579.57167;"5:[79.78,99.50]";"1:[0.00,2,492.62)"
0;"GE";0;"lawyer";0;"f";0;0;"CH";0;0;47.6666667;"Yes";5;2;0;0;1;0;0;0;0;3300;7157.14539;0;0;10720.71;10720.71;10457.14539;0;0;0;0;0;1;0;2066.666667;1400841.5697;2.6457513;0;0;0;0;0;0;0;0;1212.43557;909.1481;0;0;3.003;3.003;308.1372;0;0;0;0;0;0;0;321.45503;2250.18518;"3:[40.35,60.07)";"5:[9,970.48,12,463.10]"
0;"GE";0;"teacher";0;"m";0;0;"CH";0;0;34.4166667;"Yes";2;1;0;1;1;0;0.25;0;0;1825;901.31184;0;877.5;4806.67344;4806.6734;4903.29905;0;11.9872063;0;0;0;0;0;0;9368.4998;0.8164966;0;0;0;0;0;0.5;0;0;1950;173.9447;0;0;1.8194953;1.8194953;1255.106;0;23.974413;0;0;0;0;0;0;0;"2:[20.63,40.35)";"2:[2,492.62,4,985.24)"
0;"GE";0;"lawyer";1;"f";0;0;"CH";0;0;28;"Yes";1.5;0.5;0.125;0.125;0.125;0.375;0;0;0;568.75;1006.8376;639.6784;75;2172.56515;1311.4888;1650.5876;221.398031;0;0;0;0.125;0;639.6784;0;1092121.5904;1.9272482;0.5345225;0.3535534;0.3535534;0.3535534;0.5175492;0;0;0;786.46474;1187.135;1809.2837;212.13203;3944.7810432;3709.4503543;2102.682;410.0991915;0;0;0;0.3535534;0;1809.2837;0;0;"2:[20.63,40.35)";"1:[0.00,2,492.62)"
0;"FR";0;"no";0;"m";0;0;"CH";0;0;21.5833333;"Yes";2.125;1;0;0;0;1;0.125;0;0;150;244.21596;0;0;825.62597;0;700.75034;825.625969;6.5343807;0;0;0;0;0;0;10000.5858;0.834523;0;0;0;0;0;0.3535534;0;0;0;16.49245;0;0;0.6214049;0;29.64978;0.6214049;18.48202;0;0;0;0;0;0;0;"2:[20.63,40.35)";"1:[0.00,2,492.62)"
0;"IT";0;"business";0;"m";0;0;"CH";0;0;37;"Yes";2.5;1;0;1;1;0;0.25;0;0;2237.5;991.94776;0;828.75;4815.90032;4815.9003;5376.40702;0;55.7092638;0;0;0;0;0;0;29896.5088;0.5773503;0;0;0;0;0;0.5;0;0;1975.4219;197.6935;0;97.5;2.711786;2.711786;1362.095;0;111.418528;0;0;0;0;0;0;0;"2:[20.63,40.35)";"2:[2,492.62,4,985.24)"
0;"EN";0;"nurse";0;"m";0;0;"YU";0;0;52.5;"Yes";2.14285714;1.42857143;0;0;1;0;0;0;0;1057.14286;4411.59499;0;0;5653.00057;5653.0006;6533.02356;0;0;0;0;0;0.42857143;0;2642.857143;553576.3533;1.069045;0.5345225;0;0;0;0;0;0;0;844.80203;4829.237;0;0;1872.7133622;1872.7133622;5271.301;0;0;0;0;0;0.5345225;0;4718.70644;4947.72675;"3:[40.35,60.07)";"3:[4,985.24,7,477.86)"
0;"FR";0;"chemist";0;"f";0;0;"CH";0;0;43.3333333;"Yes";4;1;0;0;1;0;0.14285714;0;0;1950;3940.74305;0;0;6516.82746;6516.8275;5907.06299;0;16.3199349;0;0;0;0;0;0;202796.9775;1.1547005;0;0;0;0;0;0.3779645;0;0;751.66482;261.3604;0;0;2158.9939786;2158.9939786;694.0758;0;43.178489;0;0;0;0;0;0;0;"3:[40.35,60.07)";"3:[4,985.24,7,477.86)"
0;"GE";0;"business";0;"m";0;0;"CH";0;0;25.3333333;"Yes";1.81818182;1;0;1;1;0;0;0;0;790.90909;533.31423;0;450;5169.29147;5169.2915;2774.22332;0;0;0;0;0;0;0;0;2177.7537;0.8738629;0;0;0;0;0;0;0;0;638.28606;44.96295;0;0;63.4314636;63.4314636;345.4772;0;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"3:[4,985.24,7,477.86)"
